GENDER,MARITAL_STATUS,CITY,HAVE_CHILDREN,AGE_GROUP,CLUSTERS,CHURNED,SALES
Female,Married,New York City,No,Adults,1,0,2250.75
Male,Divorced/Seperated,Seattle,Yes,Middle-Aged Adults,3,0,2277.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,1,2642.75
Female,Undisclosed,New York City,Undisclosed,Adults,1,0,2301.25
Female,Married,New York City,Yes,Adults,0,1,2121.75
Female,Single,Boston,No,Seniors,1,1,2804.25
Female,Single,New York City,No,Middle-Aged Adults,1,1,2008.25
Female,Single,San Mateo,No,Middle-Aged Adults,1,0,1629.0
Male,Single,Boston,No,Middle-Aged Adults,3,0,1617.25
Male,Divorced/Seperated,Boston,Yes,Adults,0,0,2510.5
Male,Married,Boston,Yes,Seniors,0,0,1860.25
Female,Undisclosed,Denver,Undisclosed,Adults,0,1,2187.75
Female,Single,Boston,Yes,Seniors,1,0,2285.0
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,1623.75
Male,Single,San Mateo,Yes,Adults,0,0,1110.0
Female,Single,Denver,No,Middle-Aged Adults,1,0,2427.5
Female,Married,Denver,Yes,Seniors,0,0,2787.25
Female,Divorced/Seperated,Denver,Yes,Middle-Aged Adults,2,0,2404.25
Female,Single,San Mateo,No,Adults,1,1,1193.5
Undisclosed,Single,Denver,No,Seniors,1,0,2844.5
Male,Single,Boston,No,Seniors,3,0,2189.75
Male,Single,San Mateo,Yes,Adults,0,1,1362.75
Undisclosed,Married,Denver,Yes,Seniors,0,0,2220.25
Female,Divorced/Seperated,Seattle,Yes,Adults,0,0,2341.0
Male,Divorced/Seperated,Denver,Yes,Seniors,0,0,2016.75
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2385.5
Female,Divorced/Seperated,Denver,Yes,Adults,0,0,2223.75
Male,Married,Boston,Yes,Adults,0,1,1967.0
Undisclosed,Married,Denver,Yes,Adults,0,0,2707.75
Female,Undisclosed,San Mateo,Undisclosed,Adults,1,0,980.0
Female,Single,New York City,No,Adults,1,0,1574.0
Male,Married,San Mateo,Yes,Seniors,0,1,1181.25
Undisclosed,Single,Boston,No,Seniors,1,0,1778.25
Male,Married,Seattle,Yes,Adults,0,1,1429.5
Undisclosed,Single,Denver,No,Adults,1,0,2413.25
Female,Married,New York City,Yes,Adults,0,0,2008.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,1676.5
Male,Married,Boston,Yes,Seniors,0,1,2238.25
Female,Married,Boston,Yes,Adults,0,1,1705.0
Female,Single,San Mateo,No,Adults,1,1,1267.0
Female,Single,San Mateo,Yes,Seniors,2,1,1108.0
Undisclosed,Married,San Mateo,Yes,Adults,0,0,1874.0
Male,Married,San Mateo,Yes,Adults,0,0,1898.25
Male,Married,Boston,Yes,Middle-Aged Adults,0,0,1998.0
Male,Married,Boston,Yes,Seniors,0,1,2101.5
Female,Married,San Mateo,Yes,Adults,2,1,1425.0
Male,Divorced/Seperated,Boston,Yes,Middle-Aged Adults,0,0,1921.75
Female,Married,Seattle,Yes,Adults,0,0,2671.75
Female,Single,New York City,No,Adults,1,0,2496.75
Male,Married,New York City,Yes,Seniors,0,0,1696.25
Female,Single,Denver,No,Seniors,1,0,2231.75
Female,Divorced/Seperated,Boston,Yes,Seniors,2,0,2328.5
Female,Single,Seattle,No,Middle-Aged Adults,3,0,2355.0
Female,Single,Denver,No,Middle-Aged Adults,1,0,2666.75
Undisclosed,Married,Boston,Yes,Adults,0,1,2148.5
Female,Single,Seattle,No,Seniors,1,0,3096.0
Female,Single,Seattle,No,Adults,1,0,1942.0
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1189.75
Male,Single,Boston,No,Seniors,3,1,2491.5
Male,Married,San Mateo,Yes,Seniors,0,0,1497.0
Male,Single,Seattle,No,Middle-Aged Adults,3,1,1978.25
Male,Married,Boston,Yes,Middle-Aged Adults,0,0,2020.75
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1718.5
Male,Married,Seattle,Yes,Seniors,0,0,2345.75
Female,Single,San Mateo,No,Seniors,1,0,1641.0
Male,Married,Boston,Yes,Seniors,0,0,1964.25
Female,Married,New York City,Yes,Middle-Aged Adults,2,0,2672.5
Female,Single,New York City,No,Seniors,1,0,2446.5
Male,Single,Denver,No,Adults,0,0,2769.0
Male,Married,San Mateo,Yes,Adults,0,1,905.75
Undisclosed,Married,Seattle,Yes,Seniors,0,0,2250.0
Undisclosed,Single,Denver,No,Adults,1,1,2763.0
Male,Divorced/Seperated,San Mateo,Yes,Adults,0,1,1083.75
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,1774.5
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2107.5
Male,Married,Boston,Yes,Seniors,0,0,1935.0
Female,Married,Denver,Yes,Adults,0,0,2057.0
Male,Married,Boston,Yes,Adults,0,1,2242.5
Male,Single,New York City,No,Adults,1,0,2184.0
Female,Single,Seattle,No,Middle-Aged Adults,3,0,2084.75
Male,Married,Denver,Yes,Seniors,0,0,2445.5
Male,Divorced/Seperated,Denver,Yes,Middle-Aged Adults,0,0,2431.5
Male,Single,New York City,No,Adults,1,0,2121.75
Female,Single,Denver,No,Adults,1,0,2852.25
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1354.0
Male,Married,Boston,Yes,Middle-Aged Adults,0,1,1661.0
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2574.5
Female,Undisclosed,New York City,Undisclosed,Adults,1,0,2692.5
Undisclosed,Married,San Mateo,Yes,Adults,0,0,1849.5
Female,Undisclosed,Boston,Undisclosed,Adults,1,0,1579.0
Male,Single,San Mateo,No,Seniors,3,0,1123.0
Female,Undisclosed,San Mateo,Undisclosed,Middle-Aged Adults,2,0,957.0
Female,Single,Denver,Yes,Adults,0,0,2542.25
Male,Married,New York City,Yes,Seniors,0,0,1677.0
Female,Single,Seattle,No,Adults,1,0,1771.0
Undisclosed,Single,New York City,No,Middle-Aged Adults,1,1,2413.0
Male,Single,San Mateo,No,Seniors,3,0,1641.5
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,2550.0
Undisclosed,Married,Denver,Yes,Seniors,0,0,1513.25
Male,Single,Seattle,No,Middle-Aged Adults,3,1,2302.0
Female,Married,Denver,Yes,Adults,0,0,2602.75
Male,Divorced/Seperated,Denver,Yes,Middle-Aged Adults,0,0,2188.5
Undisclosed,Divorced/Seperated,Seattle,Yes,Seniors,0,1,1945.75
Female,Married,Denver,Yes,Seniors,0,0,2890.25
Male,Divorced/Seperated,New York City,Yes,Adults,0,0,2294.25
Undisclosed,Single,Seattle,No,Middle-Aged Adults,3,1,2489.25
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1260.75
Female,Divorced/Seperated,Denver,Yes,Adults,0,0,2558.75
Female,Married,Boston,Yes,Adults,0,0,2068.0
Female,Married,Boston,Yes,Middle-Aged Adults,2,0,2525.75
Male,Married,New York City,Yes,Adults,0,0,2150.5
Female,Single,Seattle,No,Adults,1,1,1909.0
Male,Single,Boston,Yes,Adults,0,0,2147.0
Undisclosed,Married,Boston,Yes,Seniors,0,0,1770.75
Male,Undisclosed,Denver,Undisclosed,Adults,0,0,2901.5
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,2064.5
Female,Married,Denver,Yes,Seniors,0,0,2850.0
Male,Married,San Mateo,No,Seniors,0,0,1878.5
Female,Single,Denver,No,Seniors,1,0,2498.5
Female,Married,Boston,Yes,Middle-Aged Adults,2,1,2081.5
Male,Divorced/Seperated,New York City,Yes,Seniors,0,1,2533.0
Male,Married,Boston,Yes,Seniors,0,0,1724.25
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1068.0
Female,Divorced/Seperated,New York City,No,Seniors,1,0,2073.5
Undisclosed,Single,New York City,No,Adults,1,1,2292.75
Male,Divorced/Seperated,Denver,Yes,Adults,0,0,2345.5
Male,Divorced/Seperated,Boston,Yes,Adults,0,0,1746.0
Female,Married,Boston,Yes,Adults,0,0,2338.75
Female,Married,New York City,Yes,Adults,0,0,2279.0
Male,Single,Seattle,No,Adults,3,0,2088.5
Undisclosed,Single,Seattle,No,Seniors,3,0,2346.75
Male,Married,San Mateo,Yes,Seniors,0,0,1633.5
Female,Married,Seattle,Yes,Adults,0,0,2991.0
Female,Single,San Mateo,No,Adults,1,0,1173.5
Undisclosed,Married,Boston,Yes,Adults,0,0,2558.75
Undisclosed,Married,New York City,Yes,Adults,0,0,1478.0
Female,Married,Seattle,No,Middle-Aged Adults,2,0,2289.5
Male,Married,Boston,Yes,Adults,0,0,2647.0
Female,Single,Seattle,No,Middle-Aged Adults,3,0,2164.75
Male,Single,San Mateo,No,Middle-Aged Adults,3,1,1387.75
Male,Married,Boston,Yes,Middle-Aged Adults,0,0,1993.0
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2737.5
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1572.0
Female,Single,Boston,No,Seniors,1,1,2153.0
Male,Undisclosed,San Mateo,Undisclosed,Middle-Aged Adults,2,1,1343.5
Male,Undisclosed,San Mateo,Undisclosed,Adults,0,1,942.5
Female,Divorced/Seperated,San Mateo,Yes,Middle-Aged Adults,2,1,1331.0
Female,Single,Denver,No,Seniors,1,0,2646.5
Female,Married,Boston,Yes,Adults,0,1,1977.5
Male,Married,Seattle,No,Adults,0,1,2260.5
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2107.0
Male,Married,Boston,No,Seniors,0,0,2530.75
Undisclosed,Single,Denver,No,Middle-Aged Adults,3,0,2796.5
Female,Single,Boston,No,Middle-Aged Adults,1,1,1753.25
Male,Undisclosed,Boston,Undisclosed,Adults,0,1,1625.25
Undisclosed,Married,Denver,Yes,Adults,0,0,2378.25
Female,Single,New York City,No,Seniors,1,0,1893.75
Female,Single,Seattle,No,Adults,1,0,2341.0
Male,Single,Seattle,No,Adults,3,0,2359.0
Female,Married,San Mateo,Yes,Seniors,2,0,1341.0
Female,Divorced/Seperated,Boston,No,Adults,1,0,2345.25
Male,Single,Denver,No,Adults,0,0,2467.75
Female,Divorced/Seperated,Boston,Yes,Adults,0,0,2081.75
Male,Single,Denver,No,Adults,0,1,2100.25
Undisclosed,Married,Denver,Yes,Adults,0,1,2357.5
Female,Divorced/Seperated,Boston,No,Seniors,1,0,2305.5
Female,Married,New York City,No,Adults,1,0,2696.5
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2625.0
Female,Married,Denver,Yes,Seniors,0,0,2193.5
Male,Married,Denver,Yes,Adults,0,0,2736.5
Female,Single,Boston,No,Adults,1,1,2090.25
Male,Single,Denver,No,Middle-Aged Adults,3,0,2440.0
Male,Single,Boston,No,Seniors,3,1,1740.75
Male,Married,San Mateo,No,Adults,0,0,2051.0
Female,Single,New York City,No,Middle-Aged Adults,1,0,2991.5
Female,Single,Denver,Yes,Adults,0,0,2215.25
Male,Divorced/Seperated,Denver,Yes,Middle-Aged Adults,0,0,3496.75
Undisclosed,Single,Boston,No,Adults,1,0,1919.75
Undisclosed,Married,Denver,No,Seniors,0,0,2553.0
Female,Divorced/Seperated,Seattle,Yes,Adults,0,1,2082.25
Male,Single,Boston,No,Seniors,3,0,2084.5
Male,Married,Denver,Yes,Adults,0,0,2072.75
Male,Single,Boston,No,Adults,1,0,2003.25
Female,Married,New York City,Yes,Adults,0,1,1847.75
Male,Married,Boston,Yes,Seniors,0,0,1850.25
Male,Married,San Mateo,Yes,Adults,0,1,1074.0
Male,Divorced/Seperated,New York City,Yes,Adults,0,0,2097.75
Female,Undisclosed,San Mateo,Undisclosed,Adults,1,0,1160.0
Undisclosed,Married,San Mateo,Yes,Seniors,2,0,1343.5
Male,Undisclosed,New York City,Undisclosed,Seniors,0,0,2526.0
Male,Single,Denver,No,Adults,0,1,2992.5
Female,Single,Seattle,No,Adults,1,1,2414.25
Female,Undisclosed,New York City,Undisclosed,Adults,1,0,2508.25
Female,Single,Seattle,No,Seniors,1,0,2584.75
Female,Married,Boston,Yes,Seniors,2,0,1915.5
Male,Divorced/Seperated,Denver,Yes,Seniors,0,0,2744.75
Female,Married,New York City,Yes,Middle-Aged Adults,2,1,1713.5
Female,Married,Boston,Yes,Adults,0,1,1963.75
Male,Married,Boston,Yes,Adults,0,0,1697.25
Male,Married,Seattle,Yes,Adults,0,0,2700.75
Male,Single,San Mateo,Yes,Seniors,0,0,2037.25
Female,Married,New York City,Yes,Seniors,2,1,1937.0
Male,Single,San Mateo,No,Adults,1,0,2011.25
Male,Single,New York City,No,Seniors,1,0,2268.5
Male,Married,San Mateo,Yes,Seniors,0,0,1426.5
Female,Married,Boston,Yes,Seniors,2,0,2280.25
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1125.0
Male,Undisclosed,Denver,Undisclosed,Seniors,0,0,2680.0
Male,Married,San Mateo,No,Seniors,0,0,1680.0
Male,Married,San Mateo,Yes,Adults,0,0,1050.5
Female,Married,New York City,Yes,Adults,0,1,2464.25
Male,Single,San Mateo,No,Seniors,3,1,1273.25
Male,Undisclosed,San Mateo,Undisclosed,Seniors,0,0,1184.75
Female,Single,Seattle,No,Middle-Aged Adults,3,0,3031.75
Female,Single,Boston,No,Middle-Aged Adults,1,1,2098.25
Female,Divorced/Seperated,Boston,Yes,Middle-Aged Adults,2,0,2226.5
Female,Married,Denver,Yes,Adults,0,1,2439.5
Male,Single,San Mateo,No,Seniors,3,0,1840.0
Female,Single,New York City,No,Adults,1,0,2555.0
Male,Married,Seattle,Yes,Adults,0,0,2208.0
Male,Divorced/Seperated,San Mateo,Yes,Seniors,0,1,1116.0
Female,Single,Denver,No,Middle-Aged Adults,1,0,2316.0
Male,Divorced/Seperated,Seattle,Yes,Middle-Aged Adults,3,0,1659.0
Undisclosed,Divorced/Seperated,Boston,Yes,Adults,0,0,2275.25
Female,Single,Boston,No,Seniors,1,0,2207.75
Male,Divorced/Seperated,Boston,No,Adults,0,0,1730.25
Male,Single,Denver,No,Seniors,3,0,1810.25
Female,Married,Boston,Yes,Adults,0,0,2549.0
Female,Single,New York City,No,Seniors,1,0,3159.75
Male,Single,New York City,Yes,Adults,0,0,2339.5
Female,Married,Denver,Yes,Adults,0,0,2361.75
Male,Single,Denver,No,Seniors,3,0,3099.5
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1201.5
Female,Single,Denver,No,Seniors,1,1,2360.5
Female,Single,New York City,No,Seniors,1,0,2486.0
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,2474.0
Female,Single,San Mateo,No,Adults,1,1,1115.25
Male,Single,Seattle,No,Adults,3,0,2295.0
Female,Married,New York City,Yes,Seniors,2,0,2256.5
Male,Undisclosed,Boston,Undisclosed,Adults,0,0,2253.25
Female,Married,Seattle,Yes,Adults,0,1,2117.0
Female,Married,New York City,Yes,Middle-Aged Adults,2,1,2321.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2321.25
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,2440.5
Female,Divorced/Seperated,Denver,Yes,Adults,0,1,2222.25
Male,Undisclosed,Seattle,Undisclosed,Adults,0,0,2127.25
Undisclosed,Undisclosed,Denver,Undisclosed,Adults,0,0,2365.25
Male,Single,New York City,No,Adults,1,1,1610.0
Female,Single,San Mateo,No,Middle-Aged Adults,1,0,1335.5
Female,Single,Seattle,No,Seniors,1,0,2243.0
Female,Married,Seattle,No,Seniors,1,1,1628.75
Female,Single,Denver,No,Middle-Aged Adults,1,0,3164.5
Female,Single,San Mateo,No,Seniors,1,0,1465.75
Female,Single,New York City,Yes,Adults,1,0,2493.75
Female,Single,Seattle,No,Seniors,1,0,1714.0
Male,Undisclosed,San Mateo,Undisclosed,Seniors,0,0,1446.25
Female,Undisclosed,Boston,Undisclosed,Seniors,1,1,1153.75
Male,Single,Seattle,Yes,Adults,0,0,2044.5
Female,Married,San Mateo,Yes,Adults,2,1,1453.5
Female,Undisclosed,San Mateo,Undisclosed,Adults,1,1,1839.75
Male,Single,Seattle,No,Seniors,3,0,1694.5
Male,Married,Boston,Yes,Adults,0,0,2228.0
Male,Married,New York City,Yes,Adults,0,0,3192.75
Male,Married,Boston,Yes,Adults,0,0,1800.5
Male,Married,Denver,Yes,Seniors,0,0,2495.0
Male,Single,San Mateo,No,Middle-Aged Adults,3,1,1277.0
Male,Married,Denver,No,Middle-Aged Adults,0,1,1867.0
Male,Single,Seattle,Yes,Seniors,3,1,2236.75
Female,Married,Seattle,Yes,Middle-Aged Adults,2,0,2830.0
Male,Single,Denver,No,Adults,0,0,2716.25
Male,Undisclosed,Boston,Undisclosed,Middle-Aged Adults,3,0,1970.5
Male,Divorced/Seperated,Seattle,Yes,Adults,0,1,2357.5
Male,Single,Denver,No,Seniors,3,0,2630.75
Male,Divorced/Seperated,San Mateo,Yes,Adults,0,0,1330.0
Female,Single,Denver,No,Adults,1,0,1912.5
Female,Undisclosed,Denver,Undisclosed,Adults,0,0,2785.0
Male,Single,Boston,No,Middle-Aged Adults,3,0,2188.75
Male,Single,Seattle,No,Adults,3,0,2684.25
Female,Married,San Mateo,Yes,Seniors,2,1,982.75
Female,Married,New York City,Yes,Adults,0,0,2381.75
Male,Divorced/Seperated,San Mateo,Yes,Adults,0,0,1247.5
Female,Single,Seattle,No,Adults,1,0,2794.75
Female,Single,Boston,No,Middle-Aged Adults,1,1,1489.0
Male,Married,New York City,Yes,Adults,0,0,2671.0
Male,Single,Boston,No,Adults,1,1,2356.25
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2417.0
Female,Single,San Mateo,No,Middle-Aged Adults,1,0,1354.25
Male,Single,New York City,No,Seniors,1,1,2616.25
Female,Divorced/Seperated,Denver,No,Seniors,1,0,3029.0
Female,Undisclosed,Boston,Undisclosed,Seniors,1,0,1781.0
Male,Single,New York City,No,Adults,1,0,2037.5
Female,Married,Boston,Yes,Seniors,2,0,1851.75
Male,Married,Seattle,Yes,Seniors,0,0,2291.0
Undisclosed,Married,Seattle,No,Adults,0,0,2007.0
Male,Married,New York City,Yes,Adults,0,0,2274.75
Male,Single,New York City,No,Seniors,1,0,2065.0
Male,Married,San Mateo,Yes,Adults,0,1,1181.0
Female,Single,New York City,No,Middle-Aged Adults,1,0,2096.5
Female,Undisclosed,New York City,Undisclosed,Seniors,1,1,2819.0
Undisclosed,Single,New York City,No,Middle-Aged Adults,1,0,2354.25
Undisclosed,Single,San Mateo,No,Adults,1,1,1740.5
Female,Undisclosed,Denver,Undisclosed,Middle-Aged Adults,2,0,2461.5
Female,Divorced/Seperated,Seattle,Yes,Middle-Aged Adults,2,0,2805.25
Undisclosed,Divorced/Seperated,San Mateo,Yes,Seniors,2,1,1285.0
Male,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1202.5
Male,Married,Seattle,Yes,Adults,0,0,2441.75
Male,Single,Boston,No,Middle-Aged Adults,3,1,2153.5
Male,Married,Seattle,Yes,Middle-Aged Adults,0,0,2927.25
Male,Undisclosed,San Mateo,Undisclosed,Middle-Aged Adults,2,0,1202.0
Female,Divorced/Seperated,New York City,Yes,Middle-Aged Adults,2,0,2712.0
Female,Single,Denver,No,Seniors,1,1,2781.25
Male,Married,New York City,Yes,Middle-Aged Adults,0,1,2417.25
Male,Single,New York City,No,Middle-Aged Adults,3,0,2191.5
Female,Married,New York City,Yes,Middle-Aged Adults,2,0,1881.0
Male,Undisclosed,New York City,Undisclosed,Middle-Aged Adults,3,0,1969.25
Female,Undisclosed,New York City,Undisclosed,Middle-Aged Adults,1,0,2553.5
Male,Married,Seattle,Yes,Adults,0,0,2083.5
Male,Single,Boston,No,Middle-Aged Adults,3,0,2034.0
Male,Undisclosed,New York City,Undisclosed,Middle-Aged Adults,3,0,2145.0
Male,Single,Boston,No,Seniors,3,1,1693.0
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,2489.25
Male,Divorced/Seperated,Seattle,Yes,Adults,0,1,2200.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,2252.0
Female,Married,San Mateo,Yes,Adults,2,0,779.0
Female,Single,New York City,No,Middle-Aged Adults,1,0,2257.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,0,1785.25
Female,Single,Denver,No,Adults,1,0,2765.25
Female,Married,Denver,Yes,Seniors,0,0,2415.5
Female,Married,Seattle,Yes,Middle-Aged Adults,2,1,2436.5
Undisclosed,Married,Boston,Yes,Adults,0,0,1885.25
Female,Married,New York City,Yes,Adults,0,0,2526.0
Male,Married,New York City,Yes,Adults,0,0,2148.75
Female,Married,New York City,Yes,Adults,0,1,2397.25
Male,Married,San Mateo,Yes,Seniors,0,0,1497.5
Female,Divorced/Seperated,Denver,Yes,Middle-Aged Adults,2,0,2498.75
Male,Married,Boston,Yes,Adults,0,1,2454.25
Male,Single,Seattle,No,Middle-Aged Adults,3,0,1758.0
Male,Married,Seattle,No,Adults,0,0,1846.25
Male,Single,New York City,No,Middle-Aged Adults,3,0,2339.5
Female,Single,Denver,No,Seniors,1,0,2890.5
Female,Divorced/Seperated,Boston,Yes,Adults,0,1,1424.5
Female,Married,San Mateo,Yes,Seniors,2,0,1634.25
Male,Single,New York City,No,Seniors,1,1,1856.25
Male,Undisclosed,San Mateo,Undisclosed,Seniors,0,0,1131.5
Female,Single,New York City,No,Adults,1,0,2511.0
Female,Married,Boston,Yes,Seniors,2,0,1857.25
Male,Single,Seattle,No,Adults,3,1,2734.25
Male,Single,San Mateo,No,Middle-Aged Adults,3,1,1230.0
Male,Single,New York City,No,Middle-Aged Adults,3,0,2085.25
Female,Married,Denver,Yes,Middle-Aged Adults,2,0,2266.5
Female,Single,Boston,No,Middle-Aged Adults,1,1,2140.0
Male,Divorced/Seperated,Boston,Yes,Adults,0,0,2336.75
Male,Married,Boston,Yes,Adults,0,0,2311.5
Female,Married,San Mateo,Yes,Middle-Aged Adults,2,0,1214.5
Female,Single,Seattle,No,Adults,1,1,2525.75
Male,Single,Seattle,No,Seniors,3,0,2686.25
Male,Married,Boston,No,Adults,0,0,1902.0
Female,Single,Denver,No,Seniors,1,1,2403.75
Male,Single,Denver,No,Adults,0,0,2624.5
Female,Married,San Mateo,No,Seniors,2,0,1665.75
Female,Divorced/Seperated,San Mateo,Yes,Middle-Aged Adults,2,0,1650.0
Female,Divorced/Seperated,Denver,Yes,Adults,0,0,2107.0
Male,Single,Boston,Yes,Adults,0,1,2037.75
Male,Divorced/Seperated,Boston,Yes,Seniors,0,1,2674.5
Female,Single,Seattle,No,Adults,1,1,1891.5
Female,Single,Seattle,No,Seniors,1,0,2737.0
Female,Single,New York City,No,Seniors,1,0,2514.5
Female,Single,San Mateo,No,Seniors,1,1,1558.5
Female,Married,San Mateo,Yes,Adults,2,0,1945.0
Undisclosed,Married,Denver,No,Middle-Aged Adults,0,0,2979.0
Female,Single,San Mateo,No,Seniors,1,1,1662.5
Undisclosed,Single,Denver,No,Middle-Aged Adults,3,0,2270.0
Female,Married,Seattle,No,Seniors,1,0,2283.5
Female,Single,New York City,No,Middle-Aged Adults,1,0,2866.0
Male,Married,New York City,Yes,Middle-Aged Adults,0,1,2603.25
Female,Divorced/Seperated,Boston,Yes,Middle-Aged Adults,2,0,1928.0
Undisclosed,Single,Denver,Yes,Seniors,0,0,2138.75
Male,Single,Denver,No,Middle-Aged Adults,3,1,2116.75
Female,Single,San Mateo,No,Adults,1,1,1547.25
Undisclosed,Married,New York City,Yes,Middle-Aged Adults,2,0,2246.0
Male,Married,New York City,No,Adults,0,0,2665.75
Male,Single,Boston,No,Middle-Aged Adults,3,1,1703.75
Male,Single,Seattle,No,Adults,3,1,1920.0
Female,Undisclosed,New York City,Undisclosed,Seniors,1,0,1986.5
Female,Married,Seattle,Yes,Adults,0,0,2035.25
Female,Undisclosed,San Mateo,Undisclosed,Seniors,2,0,1353.5
Male,Married,San Mateo,Yes,Adults,0,0,1778.25
Female,Married,Denver,No,Middle-Aged Adults,2,0,2823.25
Female,Married,San Mateo,Yes,Seniors,2,0,1816.75
Undisclosed,Divorced/Seperated,San Mateo,No,Middle-Aged Adults,2,0,845.5
Undisclosed,Single,Boston,No,Seniors,1,0,2123.0
Female,Married,Denver,Yes,Adults,0,0,2861.0
Female,Married,New York City,Yes,Adults,0,0,2480.5
Undisclosed,Married,Denver,Yes,Middle-Aged Adults,0,0,3019.25
Female,Married,Seattle,Yes,Middle-Aged Adults,2,1,2183.0
Female,Married,New York City,Yes,Adults,0,0,2236.5
Female,Married,Boston,Yes,Seniors,2,0,1476.25
Male,Married,San Mateo,Yes,Adults,0,1,1261.25
Female,Married,Seattle,Yes,Adults,0,1,1806.0
Male,Undisclosed,Seattle,Undisclosed,Seniors,3,0,1938.25
Female,Single,Boston,No,Seniors,1,0,2383.75
Female,Single,San Mateo,No,Adults,1,1,1154.5
Male,Married,New York City,Yes,Adults,0,0,3123.75
Female,Single,Seattle,No,Adults,1,0,1757.5
Male,Single,Boston,No,Adults,1,0,2118.25
Male,Married,Seattle,Yes,Middle-Aged Adults,0,1,1603.5
Female,Married,Seattle,Yes,Seniors,2,0,1797.5
Male,Single,Boston,No,Seniors,3,0,1684.25
Female,Single,Denver,No,Seniors,1,0,2349.25
Undisclosed,Married,San Mateo,Yes,Middle-Aged Adults,2,1,1560.0
Female,Single,San Mateo,Yes,Seniors,2,1,1160.5
Female,Married,Boston,No,Middle-Aged Adults,2,1,2501.0
Male,Single,New York City,Yes,Adults,0,1,2349.0
Female,Single,Denver,No,Adults,1,0,2407.0
Female,Single,Denver,No,Adults,1,0,3171.25
Undisclosed,Single,Seattle,No,Seniors,3,0,2511.0
Male,Single,New York City,No,Seniors,1,1,1595.0
Female,Divorced/Seperated,Denver,Yes,Adults,0,0,2794.0
Male,Married,Denver,Yes,Middle-Aged Adults,0,0,2730.0
Female,Married,New York City,Yes,Middle-Aged Adults,2,1,2097.75
Male,Single,Seattle,No,Middle-Aged Adults,3,0,2977.5
Female,Married,San Mateo,No,Adults,1,0,1830.5
Female,Married,New York City,Yes,Middle-Aged Adults,2,0,3037.5
Female,Undisclosed,Denver,Undisclosed,Adults,0,0,2226.25
